sample_id,canonical_drug_id,pred_xgb,pred_residualmlp,pred_gcn,ensemble_score,rank,is_top100
HCC1428,331,1.1782171726226807,4.219289302825928,1.1939597129821777,2.093687319755554,8015,False
MDA-MB-436,1197,0.8211526274681091,3.6312878131866455,2.967008352279663,2.093364328145981,8016,False
HCC1187,165,0.6556668877601624,2.3069424629211426,5.363095760345459,2.0925353348255156,8017,False
HCC1419,1067,0.11157553642988205,3.688840627670288,4.650243282318115,2.0924886129796505,8018,False
MDA-MB-436,1070,0.8211526274681091,3.6312878131866455,2.9625229835510254,2.0924672544002534,8019,False
HCC1187,409,0.6556668877601624,2.3069424629211426,5.340200424194336,2.087956267595291,8020,False
MDA-MB-436,222,0.8211526274681091,3.6312878131866455,2.939629077911377,2.0878884732723235,8021,False
HCC1428,1779,1.1782171726226807,4.219289302825928,1.1641719341278076,2.08772976398468,8022,False
HCC1419,1785,0.11157553642988205,3.688840627670288,4.609367370605469,2.0843134306371214,8023,False
HCC1419,2037,0.11157553642988205,3.688840627670288,4.6085429191589355,2.0841485403478144,8024,False
HCC1428,1733,1.1782171726226807,4.219289302825928,1.1461095809936523,2.084117293357849,8025,False
MDA-MB-436,154,0.8211526274681091,3.6312878131866455,2.9183592796325684,2.0836345136165617,8026,False
HCC1428,1834,1.1782171726226807,4.219289302825928,1.1415890455245972,2.083213186264038,8027,False
HCC1419,1620,0.11157553642988205,3.688840627670288,4.5954155921936035,2.081523074954748,8028,False
HCC1187,1783,0.6556668877601624,2.3069424629211426,5.306247711181641,2.0811657249927524,8029,False
HCC1419,1784,0.11157553642988205,3.688840627670288,4.591235637664795,2.0806870840489866,8030,False
MDA-MB-436,2096,0.8211526274681091,3.6312878131866455,2.9025559425354004,2.0804738461971284,8031,False
HCC1428,344,1.1782171726226807,4.219289302825928,1.1186742782592773,2.078630232810974,8032,False
HCC1419,2499,0.11157553642988205,3.688840627670288,4.578885555267334,2.0782170675694944,8033,False
MDA-MB-436,1091,0.8211526274681091,3.6312878131866455,2.8887548446655273,2.0777136266231535,8034,False
HCC1428,1186,1.1782171726226807,4.219289302825928,1.1081957817077637,2.0765345335006713,8035,False
HCC1419,147,0.11157553642988205,3.688840627670288,4.570459365844727,2.076531829684973,8036,False
HCC1428,164,1.1782171726226807,4.219289302825928,1.1067445278167725,2.076244282722473,8037,False
